best_bid_amount,best_ask_amount,ask_iv,bid_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,mark_price,open_interest,max_price,min_price,settlement_price,last_price,asks,bids,instrument_name,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Time to Expiration
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.83,121.91,0.0,0.0,0.0,4.5448,0.0,4.868,4.306,4.619301,6.3555,[],[],ETH-27JUN25-16000-P,2635.25,14252040613,1730245657443,-106.25239,-1.14129,4.60151,7e-05,-0.88593,0.0,0.0,,,,month,27JUN25,16000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.83,121.91,0.0,0.0,0.0,4.8846,0.0,5.218,4.635,4.963889,6.9305,[],[],ETH-27JUN25-17000-P,2635.25,14252040741,1730245657443,-113.12062,-1.05896,4.26955,6e-05,-0.8972,0.0,0.0,,,,month,27JUN25,17000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.83,121.91,0.0,0.0,0.0,0.0337,0.0,0.1355,0.008,0.032785,0.0001,[],[],ETH-27JUN25-17000-C,2635.25,14308548047,1730245657443,1.3214,-1.05323,4.22198,6e-05,0.10163,0.0,0.0,,,,month,27JUN25,17000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,121.91,0.0,0.0,0.0,5.2244,300.0,5.569,4.9645,5.308618,5.699,[],[],ETH-27JUN25-18000-P,2635.23,14308547823,1730245658451,-119.29459,-0.97754,3.9186,6e-05,-0.90818,0.0,0.0,,,,month,27JUN25,18000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,121.91,0.0,0.0,0.0,0.0305,0.0,0.1275,0.0065,0.02963,0.0001,[],[],ETH-27JUN25-18000-C,2635.23,14252040402,1730245658451,1.22205,-0.98345,3.96511,6e-05,0.09293,0.0,0.0,,,,month,27JUN25,18000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,124.58,0.0,0.0,0.0,0.0306,0.0,0.13,0.0065,0.029783,0.032,[],[],ETH-27JUN25-19000-C,2635.23,14276791976,1730245658451,1.2017,-0.99949,3.93666,6e-05,0.09214,0.0,0.0,,,,month,27JUN25,19000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,105.21,0.0,0.0,0.0,0.655,0.0,0.7195,0.616,0.591199,0.5835,[],[],ETH-26SEP25-1200-C,2635.23,14252040464,1730245658448,7.2058,-0.66633,4.26561,5e-05,0.91897,0.0,0.0,,,,month,26SEP25,1200,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,105.21,0.0,0.0,0.0,0.0594,1.0,0.126,0.0305,0.000567,0.0001,[],[],ETH-26SEP25-1200-P,2635.23,14420753481,1730245658448,-3.76381,-0.66863,4.2153,5e-05,-0.08058,0.26,1.0,0.0,0.0001,0.0001,month,26SEP25,1200,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,105.21,0.0,0.0,0.0,0.613,0.0,0.688,0.566,0.61036,0.5225,[],[],ETH-26SEP25-1400-C,2635.23,14252040722,1730245658448,7.65857,-0.81519,5.21858,6e-05,0.89355,0.0,0.0,,,,month,26SEP25,1400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,124.58,0.0,0.0,0.0,5.5693,0.0,5.93,5.2955,5.65824,7.73,[],[],ETH-27JUN25-19000-P,2635.23,14252040727,1730245658451,-126.72125,-1.00128,3.95041,6e-05,-0.90753,0.0,0.0,,,,month,27JUN25,19000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,76.77,0.0,0.0,0.0,0.0827,0.0,0.158,0.045,0.084874,,[],[],ETH-26SEP25-1800-P,2635.23,14252040558,1730245658448,-6.31334,-0.75048,6.58393,0.00011,-0.14859,0.0,0.0,,,,month,26SEP25,1800,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,125.17,0.0,0.0,0.0,0.0285,0.0,0.125,0.006,0.027693,,[],[],ETH-27JUN25-20000-C,2635.23,14252040312,1730245658451,1.12912,-0.95467,3.74885,5e-05,0.08618,0.0,0.0,,,,month,27JUN25,20000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,125.72,0.0,0.0,0.0,0.0264,0.0,0.1205,0.0055,0.025712,0.077,[],[],ETH-27JUN25-21000-C,2635.23,14252040433,1730245658451,1.05863,-0.91139,3.56312,5e-05,0.08055,0.0,0.0,,,,month,27JUN25,21000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,125.17,0.0,0.0,0.0,5.9096,0.0,6.284,5.6255,6.003448,5.9381,[],[],ETH-27JUN25-20000-P,2635.23,14411954880,1730245658451,-130.94139,-0.93304,3.59172,5e-05,-0.91751,2485044.09,156.0,-6.4675,5.9381,6.3487,month,27JUN25,20000,0.6575342465753424
140.0,1.0,73.18,68.85,ETH-26SEP25,2958.37,73.92,0.0075,0.01,0.0,0.0105,1.0,0.037,0.0001,0.010467,0.0075,"[[0.01, 1.0]]","[[0.0075, 140.0]]",ETH-26SEP25-1000-P,2635.23,14429636139,1730245658448,-1.06606,-0.20937,1.87707,3e-05,-0.02923,19.83,1.0,0.0,0.0075,0.0075,month,26SEP25,1000,0.9068493150684932
281.0,264.0,102.72,54.76,ETH-26SEP25,2958.37,73.92,0.664,0.6975,0.0,0.6724,0.0,0.705,0.6525,0.6693,,"[[0.6975, 264.0], [0.698, 1590.0], [0.6985, 526.0], [0.699, 2615.0], [0.6995, 5766.0], [0.7, 7929.0], [0.7005, 7794.0], [0.701, 5479.0], [0.7015, 5648.0], [0.702, 9658.0], [0.7025, 11485.0], [0.703, 8459.0], [0.7035, 1988.0], [0.704, 1448.0], [0.7045, 291.0], [0.705, 855.0], [0.7055, 859.0]]","[[0.664, 281.0]]",ETH-26SEP25-1000-C,2635.23,14429693146,1730245658448,8.01184,-0.20937,1.87704,3e-05,0.97077,0.0,0.0,,,,month,26SEP25,1000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,105.21,0.0,0.0,0.0,0.0862,0.0,0.1645,0.047,0.087993,0.1074,[],[],ETH-26SEP25-1400-P,2635.23,14252040351,1730245658448,-5.25817,-0.81519,5.21858,6e-05,-0.10645,0.0,0.0,,,,month,26SEP25,1400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,125.72,0.0,0.0,0.0,6.2518,300.0,6.6385,5.9555,6.350391,6.2852,[],[],ETH-27JUN25-21000-P,2635.23,14411954882,1730245658451,-137.60987,-0.88944,3.40878,5e-05,-0.92302,2628273.04,156.0,-6.3239,6.2852,6.7095,month,27JUN25,21000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,76.77,0.0,0.0,0.0,0.4743,0.0,0.5485,0.426,0.470774,,[],[],ETH-26SEP25-1800-C,2635.23,14252040486,1730245658448,10.29388,-0.75048,6.58393,0.00011,0.85141,0.0,0.0,,,,month,26SEP25,1800,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,89.99,0.0,0.0,0.0,0.5437,0.0,0.619,0.496,0.540656,0.434,[],[],ETH-26SEP25-1600-C,2635.23,14252040657,1730245658448,9.0024,-0.78794,5.89729,8e-05,0.87354,0.0,0.0,,,,month,26SEP25,1600,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,89.99,0.0,0.0,0.0,0.0833,0.0,0.162,0.046,0.086523,0.0625,[],[],ETH-26SEP25-1600-P,2635.23,14410183065,1730245658448,-5.63211,-0.79176,5.84171,8e-05,-0.12604,0.0,0.0,,,,month,26SEP25,1600,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,70.72,0.0,0.0,0.0,0.0817,0.0,0.1555,0.0445,0.083958,,[],[],ETH-26SEP25-1900-P,2635.23,14252040345,1730245658448,-6.61661,-0.72813,6.93445,0.00012,-0.16073,0.0,0.0,,,,month,26SEP25,1900,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,70.72,0.0,0.0,0.0,0.4394,0.0,0.513,0.391,0.435742,,[],[],ETH-26SEP25-1900-C,2635.23,14252040388,1730245658448,10.91324,-0.72813,6.93445,0.00012,0.83927,0.0,0.0,,,,month,26SEP25,1900,0.9068493150684932
61.0,208.0,93.32,62.8,ETH-26SEP25,2958.37,65.86,0.398,0.475,0.0,0.4054,0.0,0.4795,0.358,0.401168,,"[[0.475, 208.0]]","[[0.398, 61.0], [0.3975, 306.0], [0.397, 397.0], [0.3965, 1364.0], [0.396, 788.0], [0.3955, 457.0], [0.395, 200.0], [0.3945, 207.0], [0.394, 432.0], [0.3935, 287.0], [0.393, 216.0], [0.3925, 517.0], [0.392, 398.0], [0.3915, 408.0], [0.391, 130.0], [0.39, 273.0], [0.3895, 65.0], [0.3885, 70.0], [0.3665, 498.0], [0.366, 504.0]]",ETH-26SEP25-2000-C,2635.23,14429698483,1730245661345,11.28905,-0.72,7.24502,0.00014,0.82579,0.0,0.0,,,,month,26SEP25,2000,0.9068493150684932
94.0,408.0,65.87,63.61,ETH-26SEP25,2958.37,65.86,0.076,0.0815,0.0,0.0815,193.0,0.156,0.0455,0.083504,0.128,"[[0.0815, 408.0]]","[[0.076, 94.0]]",ETH-26SEP25-2000-P,2635.23,14429693031,1730245658448,-6.8667,-0.72,7.24502,0.00014,-0.17421,0.0,0.0,,,,month,26SEP25,2000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,66.2,0.0,0.0,0.0,0.3873,0.0,0.464,0.336,0.383393,,[],[],ETH-26SEP25-2100-C,2635.23,14252040583,1730245658448,11.38158,-0.77194,7.8531,0.00015,0.80424,0.0,0.0,,,,month,26SEP25,2100,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.37,66.2,0.0,0.0,0.0,0.0971,0.0,0.176,0.056,0.099843,,[],[],ETH-26SEP25-2100-P,2635.23,14252040533,1730245658448,-7.99352,-0.77194,7.8531,0.00015,-0.19576,0.0,0.0,,,,month,26SEP25,2100,0.9068493150684932
214.0,500.0,92.86,45.87,ETH-26SEP25,2958.31,64.95,0.3115,0.4415,0.0,0.3629,0.0,0.4435,0.3115,0.35994,0.448,"[[0.4415, 500.0]]","[[0.3115, 214.0]]",ETH-26SEP25-2200-C,2635.18,14429693006,1730245661438,11.32717,-0.80793,8.24346,0.00016,0.78465,0.0,0.0,,,,month,26SEP25,2200,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.31,66.04,0.0,0.0,0.0,0.1264,0.0,0.214,0.078,0.129833,,[],[],ETH-26SEP25-2300-P,2635.18,14252040462,1730245661438,-9.93657,-0.86144,8.78562,0.00016,-0.23762,0.0,0.0,,,,month,26SEP25,2300,0.9068493150684932
222.0,98.0,92.56,47.13,ETH-26SEP25,2958.18,65.04,0.272,0.411,0.0,0.3267,0.0,0.413,0.272,0.323704,0.233,"[[0.411, 98.0]]","[[0.272, 222.0]]",ETH-26SEP25-2400-C,2635.06,14429693109,1730245662476,11.13302,-0.89503,9.11902,0.00018,0.74127,0.0,0.0,,,,month,26SEP25,2400,0.9068493150684932
80.0,336.0,65.04,63.9,ETH-26SEP25,2958.18,65.04,0.1345,0.138,0.0,0.138,30.0,0.2305,0.0885,0.142506,0.2055,"[[0.138, 336.0]]","[[0.1345, 80.0]]",ETH-26SEP25-2400-P,2635.06,14429640795,1730245662476,-10.65396,-0.89503,9.11905,0.00018,-0.25873,0.0,0.0,,,,month,26SEP25,2400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.18,66.04,0.0,0.0,0.0,0.1599,0.0,0.256,0.105,0.163992,0.127,[],[],ETH-26SEP25-2500-P,2635.06,14252040439,1730245662476,-12.00984,-0.93806,9.56705,0.00018,-0.28013,0.0,0.0,,,,month,26SEP25,2500,0.9068493150684932
80.0,371.0,64.93,63.85,ETH-26SEP25,2958.18,64.95,0.1035,0.1065,0.0,0.1065,218.0,0.19,0.064,0.110505,0.1645,"[[0.1065, 371.0]]","[[0.1035, 80.0]]",ETH-26SEP25-2200-P,2635.06,14429693237,1730245662476,-8.64438,-0.80789,8.2435,0.00016,-0.21537,0.0,0.0,,,,month,26SEP25,2200,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.18,66.04,0.0,0.0,0.0,0.349,0.0,0.432,0.2935,0.34515,0.3059,[],[],ETH-26SEP25-2300-C,2635.06,14252040365,1730245662476,11.28319,-0.86144,8.78567,0.00016,0.76236,0.0,0.0,,,,month,26SEP25,2300,0.9068493150684932
80.0,252.0,64.94,61.04,ETH-26SEP25,2958.18,63.0,0.1595,0.1725,0.0,0.166,0.0,0.264,0.1115,0.176258,,"[[0.1725, 252.0]]","[[0.1595, 80.0]]",ETH-26SEP25-2600-P,2635.06,14429693248,1730245662476,-12.60145,-0.93609,9.84699,0.0002,-0.30323,0.0,0.0,,,,month,26SEP25,2600,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.18,66.04,0.0,0.0,0.0,0.3148,0.0,0.403,0.2565,0.311075,,[],[],ETH-26SEP25-2500-C,2635.06,14252040470,1730245662476,11.05575,-0.93806,9.56705,0.00018,0.71987,0.0,0.0,,,,month,26SEP25,2500,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2958.18,65.48,0.0,0.0,0.0,0.2821,0.0,0.374,0.222,0.278504,0.2035,[],[],ETH-26SEP25-2700-C,2635.06,14252040473,1730245662476,10.78078,-0.99164,10.19908,0.00019,0.67713,0.0,0.0,,,,month,26SEP25,2700,0.9068493150684932
228.0,2.0,86.85,47.38,ETH-26SEP25,2958.18,63.0,0.235,0.3655,0.0,0.2871,95.0,0.3765,0.231,0.289227,0.2655,"[[0.3655, 2.0], [0.383, 38.0]]","[[0.235, 228.0]]",ETH-26SEP25-2600-C,2635.06,14429633583,1730245662476,11.00109,-0.93608,9.84703,0.0002,0.69677,0.0,0.0,,,,month,26SEP25,2600,0.9068493150684932
86.0,99.0,65.49,64.21,ETH-26SEP25,2957.91,64.8,0.2615,0.266,0.0,0.2636,95.0,0.3585,0.205,0.260247,0.2325,"[[0.266, 99.0], [0.267, 50.0], [0.2675, 2462.0], [0.268, 2251.0], [0.2685, 1879.0], [0.269, 1052.0], [0.2695, 1893.0], [0.27, 2115.0], [0.2705, 1542.0], [0.271, 2111.0], [0.2715, 2645.0], [0.272, 4108.0], [0.2725, 3696.0], [0.273, 1956.0], [0.2735, 4803.0], [0.274, 1670.0], [0.2745, 2754.0], [0.275, 2172.0], [0.2755, 943.0], [0.276, 152.0]]","[[0.2615, 86.0]]",ETH-26SEP25-2800-C,2634.82,14429698495,1730245663484,10.49762,-1.01585,10.3888,0.0002,0.65452,0.0,0.0,,,,month,26SEP25,2800,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.91,65.48,0.0,0.0,0.0,0.1948,0.0,0.2975,0.134,0.199653,,[],[],ETH-26SEP25-2700-P,2634.82,14252040735,1730245663484,-14.13148,-0.99161,10.19883,0.00019,-0.32292,0.0,0.0,,,,month,26SEP25,2700,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.91,65.5,0.0,0.0,0.0,0.2348,0.0,0.344,0.1685,0.240338,,[],[],ETH-26SEP25-2900-P,2634.82,14252040763,1730245663484,-16.36062,-1.03829,10.67603,0.0002,-0.36467,0.0,0.0,,,,month,26SEP25,2900,0.9068493150684932
80.0,80.0,65.32,62.76,ETH-26SEP25,2957.91,64.8,0.203,0.212,0.0,0.2101,30.0,0.317,0.149,0.215512,0.3025,"[[0.212, 80.0]]","[[0.203, 80.0]]",ETH-26SEP25-2800-P,2634.82,14429693198,1730245663484,-14.9204,-1.01585,10.38881,0.0002,-0.34548,0.0,0.0,,,,month,26SEP25,2800,0.9068493150684932
128.0,50.0,69.38,46.83,ETH-26SEP25,2957.91,65.3,0.185,0.268,0.0,0.2531,30.0,0.367,0.186,0.259244,0.235,"[[0.268, 50.0]]","[[0.185, 128.0]]",ETH-26SEP25-3000-P,2634.82,14429698497,1730245663484,-17.1771,-1.06277,10.78521,0.00021,-0.38653,0.0,0.0,,,,month,26SEP25,3000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.91,66.06,0.0,0.0,0.0,0.2316,0.0,0.33,0.1695,0.228297,,[],[],ETH-26SEP25-3100-C,2634.82,14252040377,1730245663484,9.94805,-1.07935,11.00396,0.00021,0.59613,0.0,0.0,,,,month,26SEP25,3100,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.91,65.5,0.0,0.0,0.0,0.2544,0.0,0.3495,0.193,0.250955,,[],[],ETH-26SEP25-2900-C,2634.82,14252040761,1730245663484,10.39547,-1.03829,10.67603,0.0002,0.63533,0.0,0.0,,,,month,26SEP25,2900,0.9068493150684932
86.0,103.0,66.14,64.49,ETH-26SEP25,2957.91,65.3,0.236,0.242,0.0,0.239,130.0,0.3375,0.1795,0.235746,0.3005,"[[0.242, 103.0]]","[[0.236, 86.0]]",ETH-26SEP25-3000-C,2634.82,14429693061,1730245663484,10.05648,-1.06277,10.78522,0.00021,0.61347,0.0,0.0,,,,month,26SEP25,3000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.91,66.06,0.0,0.0,0.0,0.2796,0.0,0.395,0.208,0.285913,0.2015,[],[],ETH-26SEP25-3100-P,2634.82,14252040670,1730245663484,-18.65329,-1.07935,11.00396,0.00021,-0.40387,0.0,0.0,,,,month,26SEP25,3100,0.9068493150684932
373.0,28.0,66.42,65.49,ETH-26SEP25,2957.91,65.94,0.216,0.2195,0.0,0.2177,128.0,0.319,0.158,0.214746,0.1885,"[[0.2195, 28.0]]","[[0.216, 373.0], [0.2155, 362.0], [0.215, 101.0], [0.2145, 2767.0], [0.214, 2976.0], [0.2135, 2263.0], [0.213, 590.0], [0.2125, 102.0], [0.211, 30.0], [0.1965, 9.0], [0.196, 9.0], [0.195, 36.0], [0.1945, 9.0], [0.194, 27.0], [0.161, 241.0], [0.1605, 726.0], [0.1595, 479.0], [0.158, 243.0], [0.1575, 485.0], [0.157, 729.0]]",ETH-26SEP25-3200-C,2634.82,14429693281,1730245663484,9.59212,-1.09899,11.04424,0.00021,0.57493,0.0,0.0,,,,month,26SEP25,3200,0.9068493150684932
113.0,113.0,99.06,46.04,ETH-26SEP25,2957.91,65.94,0.2245,0.42,0.0,0.2995,10.0,0.4195,0.2275,0.306479,0.5,"[[0.42, 113.0]]","[[0.2245, 113.0]]",ETH-26SEP25-3200-P,2634.82,14429698438,1730245663484,-19.45703,-1.09899,11.04423,0.00021,-0.42507,0.0,0.0,,,,month,26SEP25,3200,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.91,70.8,0.0,0.0,0.0,0.2171,0.0,0.323,0.1525,0.214023,,[],[],ETH-26SEP25-3400-C,2634.82,14252040314,1730245663484,9.18884,-1.1807,11.23147,0.0002,0.55378,0.0,0.0,,,,month,26SEP25,3400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.88,70.8,0.0,0.0,0.0,0.3665,0.0,0.4955,0.285,0.373989,0.6045,[],[],ETH-26SEP25-3400-P,2634.79,14252040554,1730245664491,-22.18052,-1.18069,11.23138,0.0002,-0.44622,0.0,0.0,,,,month,26SEP25,3400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.88,75.36,0.0,0.0,0.0,0.4327,0.0,0.5715,0.3445,0.440958,0.5395,[],[],ETH-26SEP25-3600-P,2634.79,14252040541,1730245664491,-24.47054,-1.26306,11.28816,0.00019,-0.46393,0.0,0.0,,,,month,26SEP25,3600,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.88,75.89,0.0,0.0,0.0,0.2007,0.0,0.314,0.134,0.197915,,[],[],ETH-26SEP25-3800-C,2634.79,14252040633,1730245664491,8.39411,-1.27685,11.33207,0.00018,0.50829,0.0,0.0,,,,month,26SEP25,3800,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.88,75.36,0.0,0.0,0.0,0.2157,0.0,0.3275,0.1485,0.212759,0.3265,[],[],ETH-26SEP25-3600-C,2634.79,14252040546,1730245664491,8.74391,-1.26306,11.28816,0.00019,0.53607,0.0,0.0,,,,month,26SEP25,3600,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.88,75.89,0.0,0.0,0.0,0.4854,0.0,0.629,0.3935,0.494348,,[],[],ETH-26SEP25-3800-P,2634.79,14252040457,1730245664491,-26.66558,-1.27685,11.33207,0.00018,-0.49171,0.0,0.0,,,,month,26SEP25,3800,0.9068493150684932
91.0,50.0,67.58,66.12,ETH-26SEP25,2957.88,66.84,0.146,0.1515,0.0,0.1487,0.0,0.253,0.093,0.146743,0.158,"[[0.1515, 50.0]]","[[0.146, 91.0]]",ETH-26SEP25-4000-C,2634.79,14429605247,1730245664491,7.7736,-1.12042,11.108,0.00021,0.43822,0.0,0.0,,,,month,26SEP25,4000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.85,75.89,0.0,0.0,0.0,0.5911,0.0,0.7415,0.4935,0.601498,0.7665,[],[],ETH-26SEP25-4200-P,2634.77,14252040748,1730245665497,-31.04187,-1.26847,11.2577,0.00018,-0.54639,0.0,0.0,,,,month,26SEP25,4200,0.9068493150684932
78.0,78.0,103.72,41.62,ETH-26SEP25,2957.85,66.84,0.411,0.6405,0.0,0.501,0.0,0.638,0.415,0.511409,,"[[0.6405, 78.0]]","[[0.411, 78.0]]",ETH-26SEP25-4000-P,2634.77,14429693165,1730245665497,-28.53812,-1.12044,11.10782,0.00021,-0.56178,0.0,0.0,,,,month,26SEP25,4000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.7017,0.0,0.858,0.5995,0.713591,,[],[],ETH-26SEP25-4600-P,2634.76,14252040642,1730245666505,-35.39749,-1.24045,11.00903,0.00018,-0.59535,0.0,0.0,,,,month,26SEP25,4600,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.1692,250.0,0.285,0.107,0.16669,0.1533,[],[],ETH-26SEP25-4200-C,2634.76,14399360290,1730245666505,7.59806,-1.27606,11.17561,0.00018,0.45139,98377.21,250.0,0.0,0.1533,0.1533,month,26SEP25,4200,0.9068493150684932
11.0,57.0,110.26,64.6,ETH-26SEP25,2957.84,69.31,0.7755,0.9425,0.0,0.7913,0.0,0.9435,0.693,0.805327,1.0665,"[[0.9425, 57.0]]","[[0.7755, 11.0]]",ETH-26SEP25-5000-P,2634.76,14429698474,1730245666505,-39.47709,-1.05541,10.09144,0.00018,-0.67898,0.0,0.0,,,,month,26SEP25,5000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.7586,0.0,0.917,0.6545,0.771195,0.6655,[],[],ETH-26SEP25-4800-P,2634.76,14252040585,1730245666505,-37.5625,-1.22101,10.83651,0.00018,-0.61781,0.0,0.0,,,,month,26SEP25,4800,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.1078,0.0,0.217,0.056,0.105873,0.0435,[],[],ETH-26SEP25-5400-C,2634.76,14338900119,1730245666505,5.76987,-1.15005,10.13352,0.00017,0.32075,0.0,0.0,,,,month,26SEP25,5400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.1358,0.0,0.248,0.077,0.133596,,[],[],ETH-26SEP25-4800-C,2634.76,14252040300,1730245666505,6.72344,-1.22101,10.83651,0.00018,0.38219,0.0,0.0,,,,month,26SEP25,4800,0.9068493150684932
80.0,361.0,69.36,68.03,ETH-26SEP25,2957.84,69.31,0.0965,0.101,0.0,0.1008,0.0,0.203,0.0535,0.099497,0.0875,"[[0.101, 361.0]]","[[0.0965, 80.0]]",ETH-26SEP25-5000-C,2634.76,14429698460,1730245666505,5.91218,-1.05541,10.09144,0.00018,0.32102,0.0,0.0,,,,month,26SEP25,5000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.9344,0.0,1.099,0.825,0.949105,,[],[],ETH-26SEP25-5400-P,2634.76,14252040526,1730245666505,-43.9938,-1.1482,10.19029,0.00017,-0.67771,0.0,0.0,,,,month,26SEP25,5400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.117,0.0,0.2265,0.062,0.114969,0.0355,[],[],ETH-26SEP25-5200-C,2634.76,14252040432,1730245666505,6.11516,-1.17438,10.42263,0.00017,0.34107,0.0,0.0,,,,month,26SEP25,5200,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.6459,0.0,0.7995,0.546,0.656989,,[],[],ETH-26SEP25-4400-P,2634.76,14252040639,1730245666505,-33.22344,-1.2565,11.1515,0.00018,-0.57157,0.0,0.0,,,,month,26SEP25,4400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.1466,0.0,0.2595,0.086,0.144225,0.07,[],[],ETH-26SEP25-4600-C,2634.76,14252040568,1730245666505,7.0432,-1.24045,11.00903,0.00018,0.40465,0.0,0.0,,,,month,26SEP25,4600,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.1583,0.0,0.272,0.0955,0.155856,0.273,[],[],ETH-26SEP25-4400-C,2634.76,14252040575,1730245666505,7.372,-1.2565,11.1515,0.00018,0.42843,0.0,0.0,,,,month,26SEP25,4400,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.84,75.89,0.0,0.0,0.0,0.875,0.0,1.038,0.7675,0.889035,,[],[],ETH-26SEP25-5200-P,2634.76,14252040386,1730245666505,-41.86127,-1.17438,10.42263,0.00017,-0.65893,0.0,0.0,,,,month,26SEP25,5200,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.83,75.89,0.0,0.0,0.0,0.1011,0.0,0.208,0.0505,0.099315,0.0415,[],[],ETH-26SEP25-5600-C,2634.75,14252040328,1730245667512,5.5522,-1.12067,9.946,0.00016,0.3046,0.0,0.0,,,,month,26SEP25,5600,0.9068493150684932
61.0,45.0,117.62,64.84,ETH-26SEP25,2957.83,71.2,1.082,1.2635,0.0,1.1,0.0,1.263,0.9925,1.117496,,"[[1.2635, 45.0]]","[[1.082, 61.0]]",ETH-26SEP25-6000-P,2634.75,14429698475,1730245667512,-49.9183,-0.94323,8.77875,0.00016,-0.7591,0.0,0.0,,,,month,26SEP25,6000,0.9068493150684932
0.0,0.0,0.0,0.0,ETH-26SEP25,2957.83,75.89,0.0,0.0,0.0,0.0942,0.0,0.1995,0.0455,0.092433,0.044,[],[],ETH-26SEP25-5800-C,2634.75,14252040306,1730245667512,5.28828,-1.09216,9.69298,0.00016,0.28796,0.0,0.0,,,,month,26SEP25,5800,0.9068493150684932
