,index,best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Expiration_Date,Time to Expiration,Implied Volatility,SMA Volatility,BS Price,BS Price_1,Market Price,Calculated_BS_Price,Error,Optimized_BS_Price,Residual,gross_profit_loss,management_fee,incentive_fee,net_profit_loss,Ending_Net_Asset_Value,Monthly_Rate_of_Return,Unrealized_Gain_Loss,Change_in_Open_Trade_Equity,Net_Performance_wo_Fees,Net_Performance,Additions_Withdrawals,Additions,Withdrawals,VAMI
108,109,21.1,3.0,25.75,26.1,SYN.BTC-6FEB24,43063.7287,25.94,0.0,0.0038,0.0039,0.8,0.5035,0.0001,0.0043,"[[0.0039, 3.0], [0.0044, 19.8], [0.0045, 8.0], [0.0046, 1.0], [0.0049, 6.0], [0.005, 1.0], [0.0055, 1.0], [0.006, 22.0], [0.028, 10.0]]","[[0.0038, 21.1], [0.0036, 21.0], [0.0035, 15.0], [0.0033, 2.0], [0.0032, 18.0], [0.003, 51.0]]",,BTC-6FEB24-42500-P,0.0039,43036.73,20963043338,1706969402992,-0.90294,-58.90348,12.45994,0.00034,-0.27515,200.55,1.0,-8.5106,0.0043,0.0047,day,2024-02-06,42500,2024-02-06,0.0082191780821917,0.25925,0.61329,749.3961558883202,1261.2970315991406,0.0043,744.438684155306,744.434384155306,567.2217071347259,567.2174071347259,744.434384155306,14.88877368310612,148.88687683106122,580.6587336411387,1000580.6587336411,0.0005806587336411387,-567.2174071347259,0.002299999999991087,580.6610336411387,416.8853831269714,163.77335051417526,163.77335051417526,0.0,1114779.7607479247
109,110,0.0,10.0,0.0,199.9,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.0725,0.0,0.5175,0.0001,,"[[0.0725, 10.0]]",[],,BTC-6FEB24-42750-C,0.0177,43036.73,20963000029,1706969402991,1.85288,-105.79861,14.51057,0.00026,0.59025,0.0,0.0,,,,day,2024-02-06,42750,2024-02-06,0.0082191780821917,0.9995,0.6250133333333334,1716.069480228969,1138.5246391554392,0.0043,1712.454354939713,1712.450054939713,317.2422542355198,317.2379542355198,1712.450054939713,34.24908709879426,342.49001098794264,1335.710956852976,1001335.710956853,0.0013357109568529761,-317.2379542355198,249.97945289920614,1585.6904097521822,1208.9513116654452,126.75964518755427,126.75964518755427,0.0,1116268.7842888336
110,111,0.0,10.0,0.0,100.21,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.031,0.0,0.51,0.0001,,"[[0.031, 10.0]]",[],,BTC-6FEB24-42750-P,0.0104,43036.73,20963039548,1706969402992,-1.35988,-105.79861,14.51057,0.00026,-0.40975,0.0,0.0,,,,day,2024-02-06,42750,2024-02-06,0.0082191780821917,0.50105,0.6190366666666667,948.3079630068931,1129.3353457825542,0.0043,944.4031958849046,944.3988958849046,317.2422542355198,317.2379542355198,944.3988958849046,18.88806391769809,188.87977917698095,736.6310527902256,1000736.6310527902,0.0007366310527902256,-317.2379542355198,0.0,736.6310527902256,528.8632096955465,207.76784309466314,207.76784309466314,0.0,1117091.0625386012
111,112,8.9,6.0,26.76,29.66,SYN.BTC-6FEB24,43063.2286,28.19,0.0,0.01,0.011,0.0,0.51,0.0001,,"[[0.011, 6.0], [0.0115, 42.2], [0.0145, 8.0], [0.0695, 10.0]]","[[0.01, 8.9], [0.009, 41.0], [0.007, 16.0]]",,BTC-6FEB24-43000-C,0.0105,43036.73,20963043535,1706969407203,1.67751,-76.32403,14.85426,0.00038,0.52884,0.0,0.0,,,,day,2024-02-06,43000,2024-02-06,0.0082191780821917,0.2821,0.6194516666666667,475.046605069565,999.4440212042064,0.0043,471.3776980545408,471.3733980545408,66.76270133631624,66.75840133631624,471.3733980545408,9.427553961090817,94.27467961090817,367.6711644825418,1000367.6711644826,0.0003676711644825418,-66.75840133631624,250.47955289920355,618.1507173817454,514.4484838097464,-146.77731932714732,0.0,146.77731932714732,1117501.7847103977
112,113,49.1,11.0,25.23,28.13,SYN.BTC-6FEB24,43063.7287,28.17,0.0,0.008,0.009,0.0,0.509,0.0001,,"[[0.009, 11.0], [0.0095, 82.8], [0.011, 45.0], [0.0115, 9.0], [0.0335, 10.0]]","[[0.008, 49.1], [0.007, 46.0], [0.006, 16.0]]",,BTC-6FEB24-43000-P,0.009,43036.73,20963043108,1706969402992,-1.55337,-76.27866,14.85389,0.00038,-0.47096,0.0,0.0,,,,day,2024-02-06,43000,2024-02-06,0.0082191780821917,0.2668,0.6169066666666667,451.5552798308854,995.7481029551528,0.0043,447.87327039447337,447.86897039447337,67.26280133631371,67.25850133631371,447.86897039447337,8.957465407889467,89.57379407889468,349.33771090768926,1000349.3377109077,0.00034933771090768924,-67.25850133631371,-0.5000999999974738,348.8376109076918,250.30635142090762,99.03135948677516,99.03135948677516,0.0,1117892.1702258035
113,114,0.0,10.0,0.0,127.39,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.042,0.0,0.5115,0.0001,,"[[0.042, 10.0]]",[],,BTC-6FEB24-43250-C,0.0118,43036.73,20963042493,1706969402991,1.4419,-107.96816,14.80813,0.00027,0.45734,0.0,0.0,,,,day,2024-02-06,43250,2024-02-06,0.0082191780821917,0.63695,0.6258216666666667,906.9792420725788,889.6632556462537,0.0043,903.7140656678748,903.7097656678748,0.0,0.0043,903.7097656678749,18.074281313357496,180.74195313357498,704.8935312209425,1000704.893531221,0.0007048935312209425,0.0043,67.26280133631371,772.1563325572562,573.3400981103237,131.55343311064144,131.55343311064144,0.0,1118680.1651851984
114,115,0.0,10.0,0.0,132.23,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.048,0.0,0.516,0.0001,,"[[0.048, 10.0]]",[],,BTC-6FEB24-43250-P,0.0161,43036.73,20963027967,1706969402992,-1.80843,-107.96816,14.80813,0.00027,-0.54266,0.0,0.0,,,,day,2024-02-06,43250,2024-02-06,0.0082191780821917,0.6611499999999999,0.6349216666666666,944.6395107775096,903.8230004389698,0.0043,941.369857239697,941.3655572396972,0.0,0.0043,941.3655572396971,18.82739714479394,188.2731114479394,734.2650486469637,1000734.265048647,0.0007342650486469637,0.0043,0.0,734.2650486469637,527.1645400542303,207.10050859271985,207.10050859271985,0.0,1119501.5729311085
115,116,54.9,31.0,26.44,29.58,SYN.BTC-6FEB24,43063.7287,28.0,0.0,0.005,0.006,0.0,0.505,0.0001,,"[[0.006, 31.0], [0.0065, 36.1], [0.007, 2.0], [0.008, 38.0], [0.01, 2.0], [0.04, 10.0]]","[[0.005, 54.9], [0.0047, 14.0], [0.0044, 2.0], [0.0043, 1.0], [0.004, 76.0], [0.0038, 10.0]]",,BTC-6FEB24-43500-C,0.0055,43036.73,20963043339,1706969402992,1.09362,-70.07339,13.73084,0.00035,0.34341,0.0,0.0,,,,day,2024-02-06,43500,2024-02-06,0.0082191780821917,0.2800999999999999,0.6303366666666667,256.8669416268458,786.7726219544566,0.0043,254.42000833090424,254.41570833090424,0.0,0.0043,254.41570833090424,5.088400166618085,50.88314166618085,198.44416649810532,1000198.4441664981,0.00019844416649810533,0.0043,0.0,198.44416649810532,142.4726246653064,55.9715418328359,55.9715418328359,0.0,1119723.7314876423
116,117,14.9,132.1,26.03,32.26,SYN.BTC-6FEB24,43063.7287,28.0,0.0,0.015,0.017,0.0,0.5155,0.0001,,"[[0.017, 132.1], [0.0515, 10.0]]","[[0.015, 14.9], [0.014, 5.0], [0.013, 72.0]]",,BTC-6FEB24-43500-P,0.0156,43036.73,20963042885,1706969402993,-2.1755,-70.07339,13.73084,0.00035,-0.65659,0.0,0.0,,,,day,2024-02-06,43500,2024-02-06,0.0082191780821917,0.29145,0.6272516666666667,273.3763243440226,782.0181951172999,0.0043,270.8903584721156,270.8860584721156,0.0,0.0043,270.8860584721156,5.417807169442312,54.17721169442313,211.29103960825017,1000211.2910396083,0.00021129103960825017,0.0043,0.0,211.29103960825017,151.69602074438473,59.5950188639178,59.5950188639178,0.0,1119960.3190789423
117,118,0.0,10.0,0.0,129.22,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.0375,0.0,0.507,0.0001,,"[[0.0375, 10.0]]",[],,BTC-6FEB24-43750-C,0.0074,43036.73,20962953114,1706969402993,1.04557,-98.63099,13.52751,0.00024,0.33047,0.0,0.0,,,,day,2024-02-06,43750,2024-02-06,0.0082191780821917,0.6461,0.6328933333333334,710.521246995122,690.5397656845053,0.0043,707.7675474221614,707.7632474221615,0.0,0.0043,707.7632474221615,14.155350948443228,141.5526494844323,552.0552469892859,1000552.0552469892,0.000552055246989286,0.0043,0.0,552.0552469892859,396.3472465564104,155.7080004328323,155.7080004328323,0.0,1120578.5990495097
118,119,0.0,10.0,0.0,133.75,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.055,0.0,0.523,0.0001,,"[[0.055, 10.0]]",[],,BTC-6FEB24-43750-P,0.0233,43036.73,20962938251,1706969402992,-2.24234,-98.63099,13.52751,0.00024,-0.66953,0.0,0.0,,,,day,2024-02-06,43750,2024-02-06,0.0082191780821917,0.66875,0.6393316666666667,744.856510425052,700.2771515606,0.0043,742.0806433221551,742.0763433221551,0.0,0.0043,742.0763433221551,14.841612866443102,148.41526866443104,578.8194617912809,1000578.8194617913,0.0005788194617912809,0.0043,0.0,578.8194617912809,415.5625802604068,163.25688153090368,163.25688153090368,0.0,1121227.2117511064
119,120,1.5,14.0,29.15,31.15,SYN.BTC-6FEB24,43063.2286,40.0,0.0,0.0028,0.0033,0.0,0.5055,0.0001,,"[[0.0033, 14.0], [0.0034, 6.6], [0.0036, 6.0], [0.0038, 1.0], [0.0042, 26.0], [0.0043, 90.0], [0.0355, 10.0]]","[[0.0028, 1.5], [0.0027, 11.0], [0.0025, 9.0], [0.0023, 12.0], [0.002, 1.0], [0.0019, 3.0]]",,BTC-6FEB24-44000-C,0.0057,43036.73,20963043536,1706969407227,0.86555,-90.52249,12.41541,0.00022,0.27317,0.0,0.0,,,,day,2024-02-06,44000,2024-02-06,0.0082191780821917,0.3015,0.6316583333333334,147.78076520779905,597.853747080042,0.0043,146.2443018844715,146.2400018844715,0.0,0.0043,146.2400018844715,2.92488603768943,29.2480003768943,114.06711546988778,1000114.0671154698,0.00011406711546988778,0.0043,0.0,114.06711546988778,81.89422905530405,32.172886414531646,32.172886414531646,0.0,1121355.1069049372
120,121,1.0,10.0,0.0,134.03,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.002,0.0585,0.0,0.527,0.0001,,"[[0.0585, 10.0]]","[[0.002, 1.0]]",,BTC-6FEB24-44000-P,0.0275,43036.73,20963036017,1706969402991,-2.44079,-90.54183,12.41806,0.00022,-0.72672,0.0,0.0,,,,day,2024-02-06,44000,2024-02-06,0.0082191780821917,0.67015,0.6366200000000001,654.7668694299773,605.3241154459974,0.0043,652.2294658961928,652.2251658961928,0.0,0.0043,652.2251658961928,13.044589317923856,130.44503317923858,508.7355433990304,1000508.735543399,0.0005087355433990304,0.0043,0.0,508.7355433990304,365.245920901868,143.4896224971335,143.4896224971335,0.0,1121925.5801045918
121,122,0.0,10.0,0.0,129.71,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.033,0.0,0.504,0.0001,,"[[0.033, 10.0]]",[],,BTC-6FEB24-44250-C,0.0043,43036.73,20962996942,1706969402992,0.70356,-80.95965,11.10384,0.0002,0.22174,0.0,0.0,,,,day,2024-02-06,44250,2024-02-06,0.0082191780821917,0.6485500000000001,0.6199100000000001,540.4417356335216,499.9696028095732,0.0043,538.1723916350784,538.1680916350784,0.0,0.0043,538.1680916350784,10.763447832701567,107.6336183270157,419.77102547536117,1000419.7710254753,0.0004197710254753612,0.0043,0.0,419.77102547536117,301.3739593156439,118.39706615970351,118.39706615970351,0.0,1122396.5319558594
122,123,0.0,10.0,0.0,135.45,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.0625,0.0,0.5315,0.0001,,"[[0.0625, 10.0]]",[],,BTC-6FEB24-44250-P,0.0319,43036.73,20963042045,1706969402992,-2.62192,-80.95965,11.10384,0.0002,-0.77826,0.0,0.0,,,,day,2024-02-06,44250,2024-02-06,0.0082191780821917,0.6772499999999999,0.6274066666666668,581.3778739758636,510.5241601928883,0.0043,579.0614254133634,579.0571254133635,0.0,0.0043,579.0571254133635,11.581228508267268,115.8114250826727,451.6644718224235,1000451.6644718224,0.0004516644718224235,0.0043,0.0,451.6644718224235,324.2718182314835,127.39265359095805,127.39265359095805,0.0,1122903.4785926405
123,124,2.8,3.0,30.59,32.9,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0014,0.0018,0.0,0.503,0.0001,,"[[0.0018, 3.0], [0.0019, 16.3], [0.0023, 1.0], [0.0025, 1.0], [0.0028, 30.0], [0.0033, 49.0], [0.0315, 10.0]]","[[0.0014, 2.8], [0.0012, 14.0], [0.0011, 10.0], [0.001, 25.0], [0.0008, 1.0], [0.0007, 1.0], [0.0005, 16.0]]",,BTC-6FEB24-44500-C,0.0033,43036.73,20963043111,1706969402992,0.56069,-70.54486,9.67542,0.00017,0.1765,0.0,0.0,,,,day,2024-02-06,44500,2024-02-06,0.0082191780821917,0.3174499999999999,0.60091,80.74373639221267,402.6637783725473,0.0043,79.83115627407824,79.82685627407824,0.0,0.0043,79.82685627407824,1.5966231254815648,15.965371254815649,62.26486189378102,1000062.2648618937,6.226486189378102e-05,0.0043,0.0,62.26486189378102,44.7028675134838,17.561994380239916,17.561994380239916,0.0,1122973.396022655
124,125,1.0,10.0,0.0,136.58,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.014,0.0665,0.0,0.5365,0.0001,,"[[0.0665, 10.0]]","[[0.014, 1.0]]",,BTC-6FEB24-44500-P,0.0366,43036.73,20963042894,1706969402992,-2.78358,-70.54486,9.67542,0.00017,-0.8235,0.0,0.0,,,,day,2024-02-06,44500,2024-02-06,0.0082191780821917,0.6829000000000001,0.60929,513.4600413481985,413.7737147398657,0.0043,511.3542497058843,511.3499497058843,0.0,0.0043,511.3499497058843,10.227084994117686,102.26998994117686,398.8528747705898,1000398.8528747706,0.0003988528747705898,0.0043,0.0,398.8528747705898,286.3557998352952,112.4970749353489,112.4970749353489,0.0,1123421.2971899495
125,126,5.0,0.5,32.18,34.85,SYN.BTC-6FEB24,43063.2286,40.0,0.0,0.0007,0.001,0.0,0.5015,0.0001,,"[[0.001, 0.5], [0.0011, 9.0], [0.0015, 1.0], [0.0018, 51.0], [0.0024, 102.0], [0.028, 10.0]]","[[0.0007, 5.0], [0.0005, 18.0], [0.0004, 8.0], [0.0002, 43.0], [0.0001, 78.0]]",,BTC-6FEB24-45000-C,0.0017,43036.73,20963043532,1706969406747,0.33554,-49.63181,6.80714,0.00012,0.1054,0.0,0.0,,,,day,2024-02-06,45000,2024-02-06,0.0082191780821917,0.33515,0.584715,44.62878486861655,267.4247300338102,0.0043,44.09551712002258,44.09121712002258,0.0,0.0043,44.09121712002258,0.8819103424004515,8.818243424004516,34.39106335361761,1000034.3910633536,3.439106335361761e-05,0.0043,0.0,34.39106335361761,24.690909587212644,9.700153766416207,9.700153766416207,0.0,1123459.932842954
126,127,1.0,10.0,0.0,139.49,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.025,0.075,0.0,0.5465,0.0001,,"[[0.075, 10.0]]","[[0.025, 1.0]]",,BTC-6FEB24-45000-P,0.0467,43036.73,20963042274,1706969402992,-3.04611,-49.65319,6.81007,0.00012,-0.89453,0.0,0.0,,,,day,2024-02-06,45000,2024-02-06,0.0082191780821917,0.69745,0.5952733333333333,402.3116287503399,279.5439598711637,0.0043,400.5811519194431,400.5768519194431,0.0,0.0043,400.5768519194431,8.011623038388862,80.11537038388862,312.4498584971656,1000312.4498584971,0.0003124498584971656,0.0043,0.0,312.4498584971656,224.32286507488814,88.12699342224161,88.12699342224161,0.0,1123810.9577399981
127,128,19.7,10.0,34.55,38.39,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0004,0.0007,0.0,0.5005,0.0001,,"[[0.0007, 10.0], [0.0008, 24.2], [0.001, 54.0], [0.0013, 2.0], [0.002, 52.0], [0.026, 10.0]]","[[0.0004, 19.7], [0.0001, 36.0]]",,BTC-6FEB24-45500-C,0.0009,43036.73,20963042745,1706969402992,0.18574,-31.67877,4.34483,8e-05,0.05825,0.0,0.0,,,,day,2024-02-06,45500,2024-02-06,0.0082191780821917,0.3646999999999999,0.5725866666666667,29.52163581506511,171.51544872085833,0.0043,29.17290079157692,29.16860079157692,0.0,0.0043,29.16860079157692,0.5834580158315384,5.833720158315384,22.75142261743,1000022.7514226175,2.2751422617429997e-05,0.0043,0.0,22.75142261743,16.334244443283076,6.417178174184976,6.417178174184976,0.0,1123836.5260380397
128,129,0.0,10.0,0.0,142.91,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.084,0.0,0.557,0.0001,,"[[0.084, 10.0]]",[],,BTC-6FEB24-45500-P,0.0574,43036.73,20963039549,1706969402992,-3.23369,-31.67877,4.34483,8e-05,-0.94175,0.0,0.0,,,,day,2024-02-06,45500,2024-02-06,0.0082191780821917,0.71455,0.5852016666666666,316.9478064823961,183.2035109888302,0.0043,315.53234807366243,315.52804807366243,0.0,0.0043,315.52804807366243,6.310646961473249,63.10560961473249,246.1117914974567,1000246.1117914974,0.0002461117914974567,0.0043,0.0,246.1117914974567,176.69553492125095,69.41625657619471,69.41625657619471,0.0,1124113.115458813
129,130,59.0,12.7,35.98,43.09,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0002,0.0006,0.0,0.5,0.0001,,"[[0.0006, 12.7], [0.0008, 27.0], [0.001, 36.0], [0.0017, 212.0], [0.024, 10.0]]","[[0.0002, 59.0], [0.0001, 48.0]]",,BTC-6FEB24-46000-C,0.0004,43036.73,20963043449,1706969402991,0.09493,-16.96238,2.52086,5e-05,0.02973,0.0,0.0,,,,day,2024-02-06,46000,2024-02-06,0.0082191780821917,0.39535,0.5642999999999999,20.80094115052907,106.73498679010116,0.0043,20.56101041590364,20.55671041590364,0.0,0.0043,20.55671041590364,0.4112202083180728,4.111342083180729,16.034148124404837,1000016.0341481244,1.6034148124404838e-05,0.0043,0.0,16.034148124404837,11.511585832906036,4.522562291489834,4.522562291489834,0.0,1124131.1396550147
130,131,0.0,10.0,0.0,147.0,SYN.BTC-6FEB24,43063.7287,40.0,0.0,0.0,0.0935,0.0,0.5685,0.0001,,"[[0.0935, 10.0]]",[],,BTC-6FEB24-46000-P,0.0686,43036.73,20963036229,1706969402991,-3.36207,-18.37991,2.52086,5e-05,-0.97027,0.0,0.0,,,,day,2024-02-06,46000,2024-02-06,0.0082191780821917,0.735,0.5785199999999999,252.9654239461306,116.94818184575342,0.0043,251.80556489193896,251.80126489193896,0.0,0.0043,251.80126489193896,5.036111297838779,50.36025297838779,196.4049006157124,1000196.4049006157,0.0001964049006157124,0.0043,0.0,196.4049006157124,141.00853633948583,55.39636427619979,55.39636427619979,0.0,1124351.9245197778
131,132,1.0,8.0,40.94,45.48,SYN.BTC-6FEB24,43063.7287,43.2,0.0,0.0002,0.0004,0.0,0.5,0.0001,,"[[0.0004, 8.0], [0.0005, 7.7], [0.0006, 12.0], [0.0007, 27.0], [0.0009, 1.0], [0.0015, 106.0], [0.022, 10.0]]","[[0.0002, 1.0], [0.0001, 29.9]]",,BTC-6FEB24-46500-C,0.0003,43036.73,20963042540,1706969402992,0.06742,-12.43546,1.89296,3e-05,0.02112,0.0,0.0,,,,day,2024-02-06,46500,2024-02-06,0.0082191780821917,0.4320999999999999,0.5590216666666666,16.749255758789786,64.71303945289083,0.0043,16.565761038518986,16.561461038518985,0.0,0.0043,16.561461038518985,0.3313152207703797,3.312292207703797,12.91785361004481,1000012.91785361,1.2917853610044811e-05,0.0043,0.0,12.91785361004481,9.274246181570634,3.64360742843739,3.64360742843739,0.0,1124366.448733345
132,133,0.0,10.0,0.0,151.93,SYN.BTC-6FEB24,43063.8058,43.21,0.0,0.0,0.1035,0.0,0.58,0.0001,,"[[0.1035, 10.0]]",[],,BTC-6FEB24-46500-P,0.0801,43036.53,20963013488,1706969418097,-3.42709,-14.92341,1.89472,3e-05,-0.97886,0.0,0.0,,,,day,2024-02-06,46500,2024-02-06,0.0082191780821917,0.75965,0.5673866666666666,206.2769040967023,69.10983870416158,0.0043,205.3177195218832,205.3134195218832,0.0,0.0043,205.3134195218832,4.106354390437664,41.06268390437664,160.1443812270689,1000160.1443812271,0.00016014438122706888,0.0043,0.0,160.1443812270689,114.97534293225459,45.16903829483357,45.16903829483357,0.0,1124546.5097025498
133,134,0.0,0.0,0.0,0.0,BTC-9FEB24,43093.42,100.0,0.0,0.0,0.0,0.0,0.9195,0.0001,,[],[],0.42021102,BTC-9FEB24-25000-C,0.4199,43036.53,20936148872,1706969418095,3.93356,-0.01156,0.00133,0.0,0.99999,0.0,0.0,,,,week,2024-02-09,25000,2024-02-09,0.0164383561643835,0.0,0.5337,18101.63782713248,18101.63782713248,0.0043,18093.42,18093.4157,18097.52925128516,18097.52495128516,18093.415699999998,361.86839999999995,3618.6831399999996,14112.86416,1014112.86416,0.014112864159999999,-18097.52495128516,-18097.52925128516,-3984.66509128516,-7965.21663128516,22078.080791285156,22078.080791285156,0.0,1140417.0818355838
134,135,0.0,10.0,0.0,474.02,BTC-9FEB24,43093.42,100.0,0.0,0.0,0.043,0.0,0.5,0.0001,,"[[0.043, 10.0]]",[],2.2e-07,BTC-9FEB24-25000-P,0.0,43036.53,20962997097,1706969418096,-4e-05,-0.00615,0.00133,0.0,-1e-05,0.0,0.0,,,,week,2024-02-09,25000,2024-02-09,0.0164383561643835,2.3701,0.60352,18245.288326303547,18101.637827132807,0.0043,18237.48514794261,18237.480847942614,18097.52925128516,18097.52495128516,18237.48084794261,364.7497029588522,3647.496169588522,14225.234975395237,1014225.2349753953,0.014225234975395237,-18097.52495128516,0.0,14225.234975395237,10212.989102847863,4012.2458725473953,4012.2458725473953,0.0,1156639.7827946495
135,136,0.0,0.0,0.0,0.0,BTC-9FEB24,43092.51,100.0,0.0,0.0,0.0,200.0,0.8035,0.0001,0.2809,[],[],0.30432654,BTC-9FEB24-30000-C,0.3039,43036.53,20936467306,1706969418099,4.70914,-2.42126,0.27811,0.0,0.99841,0.0,0.0,,,,week,2024-02-09,30000,2024-02-09,0.0164383561643835,0.0,0.5700833333333333,13102.371392558976,13102.37156708036,0.2809,13092.510000000002,13092.229100000002,13097.441101542196,13097.160201542198,13092.229100000002,261.85020000000003,2618.445820000001,10211.93308,1010211.93308,0.01021193308,-13097.160201542196,5000.364749742963,15212.297829742964,12332.001809742964,-2120.068729742976,0.0,2120.068729742976,1168451.310854214
136,137,0.0,10.0,0.0,295.02,BTC-9FEB24,43093.42,100.0,0.0,0.0,0.0265,0.0,0.5,0.0001,0.0023,"[[0.0265, 10.0]]",[],7.358e-05,BTC-9FEB24-30000-P,0.0001,43036.53,20963001939,1706969418096,-0.01117,-2.4201,0.27798,0.0,-0.00159,0.0,0.0,,,,week,2024-02-09,30000,2024-02-09,0.0164383561643835,1.4751,0.6023999999999999,13174.987040366404,13103.282126827304,0.0023,13165.463709441105,13165.461409441104,13098.351101542194,13098.348801542194,13165.461409441104,263.3092741888221,2633.092281888221,10269.059853364062,1010269.059853364,0.010269059853364062,-13098.348801542194,-1.1885999999976775,10267.871253364065,7371.4696972870215,2897.5901560769935,2897.5901560769935,0.0,1180450.2073011177
137,138,0.0,10.0,0.0,386.75,BTC-9FEB24,43093.42,74.23,0.0,0.0,0.2965,250.1,0.711,0.0001,0.217,"[[0.2965, 10.0], [0.3405, 0.8]]",[],0.2116305,BTC-9FEB24-34000-C,0.2111,43036.53,20963041656,1706969418095,5.31637,-4.8446,0.74964,0.0,0.99523,0.0,0.0,,,,week,2024-02-09,34000,2024-02-09,0.0164383561643835,1.93375,0.6334633333333334,9957.473303465831,9106.15426207253,0.217,9948.56047958251,9948.343479582509,9099.008581747818,9098.791581747815,9948.343479582509,198.9712095916502,1989.6686959165017,7759.703574074358,1007759.7035740743,0.007759703574074358,-9098.791581747817,3999.5572197943766,11759.260793868734,9570.620888360583,-1810.9173142862674,0.0,1810.9173142862674,1189610.150993729
138,139,2.9,20.4,71.37,77.08,BTC-9FEB24,43091.85,74.23,0.0,0.0001,0.0002,34.0,0.5,0.0001,0.0001,"[[0.0002, 20.4], [0.0003, 50.0], [0.0006, 46.0], [0.0011, 53.0], [0.0032, 2.0], [0.019, 10.0]]","[[0.0001, 2.9]]",0.00014381,BTC-9FEB24-34000-P,0.0001,43036.53,20963043689,1706969420490,-0.03337,-4.85006,0.75047,0.0,-0.00478,5.16,1.2,0.0,0.0001,0.0001,week,2024-02-09,34000,2024-02-09,0.0164383561643835,0.74225,0.6495633333333333,9110.465051250969,9105.077709422068,0.0001,9099.369917187005,9099.369817187004,9097.438581747818,9097.43848174782,9099.369817187006,181.9873983437401,1819.8739634374012,7097.508455405865,1007097.5084554058,0.007097508455405865,-9097.438481747819,1.3530999999984488,7098.861555405863,5097.000193624722,2000.508261781105,2000.508261781105,0.0,1198053.4190990436
139,140,0.0,1.1,0.0,188.75,BTC-9FEB24,43093.42,66.01,0.0,0.0,0.21,50.0,0.6875,0.0001,0.1825,"[[0.21, 1.1], [0.267, 10.0]]",[],0.18847603,BTC-9FEB24-35000-C,0.1879,43036.53,20963043006,1706969418095,5.46995,-4.75182,0.82689,0.0,0.99467,195849.19,25.0,0.0,0.1825,0.1825,week,2024-02-09,35000,2024-02-09,0.0164383561643835,0.94375,0.647705,8186.25472023234,8111.206321645557,0.1825,8175.307206298414,8175.124706298414,8099.172951799221,8098.990451799221,8175.124706298414,163.5061441259683,1635.024941259683,6376.593620912762,1006376.5936209128,0.006376593620912762,-8098.990451799221,998.4480299485977,7375.04165086136,5576.510565475708,800.0830554370459,800.0830554370459,0.0,1205692.9188887833
