,best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Expiration_Date,Time to Expiration,Implied Volatility,SMA Volatility,BS Price,BS Price_1,Market Price,Calculated_BS_Price,Error,Optimized_BS_Price,Residual
404,18.0,35.7,35.26,64.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.318,0.33,121.6,0.8635,0.0001,0.3095,"[[0.33, 35.7]]","[[0.318, 18.0], [0.3175, 17.7]]",0.36384126,BTC-26APR24-30000-C,0.3638,43032.17,20963045314,1706969514773,48.53378,-29.36921,48.60115,1e-05,0.85088,0.0,0.0,,,,month,2024-04-26,30000,2024-04-26,0.2273972602739726,0.49629999999999996,0.57516,14272.66653043872,14444.084557704991,0.3095,14145.544048494681,14145.234548494682,14021.34397257082,14021.03447257082
405,17.0,1.0,52.2,55.14,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.0055,0.007,86.5,0.546,0.0001,0.007,"[[0.007, 1.0], [0.0075, 34.2], [0.009, 34.0], [0.0105, 1.0], [0.013, 4.0]]","[[0.0055, 17.0], [0.005, 17.0], [0.0043, 17.0], [0.0041, 68.0], [0.0001, 5.0]]",0.04653952,BTC-26APR24-30000-P,0.0463,43032.17,20963045463,1706969514774,-19.47307,-29.36921,48.60115,1e-05,-0.14912,0.0,0.0,,,,month,2024-04-26,30000,2024-04-26,0.2273972602739726,0.5367000000000001,0.5784966666666667,14353.324682317645,14452.57454539973,0.007,14228.745980837008,14228.738980837008,14021.34397257082,14021.33697257082
406,0.1,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2023,100.0,0.0,0.2045,0.0,0.0,0.8475,0.0001,,[],"[[0.2045, 0.1]]",0.34788837,BTC-26APR24-31000-C,0.3478,43032.17,20962826465,1706969514773,48.47376,-31.47567,52.08699,1e-05,0.83432,0.0,0.0,,,,month,2024-04-26,31000,2024-04-26,0.2273972602739726,0.0,0.5642866666666666,13093.868487853291,13528.685976367364,0.007,12953.202299999997,12953.195299999998,13023.615361656517,13023.608361656517
407,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.0,0.0,0.0,0.553,0.0001,,[],[],0.05334324,BTC-26APR24-31000-P,0.0531,43032.42,20951468814,1706969516787,-21.79992,-31.47563,52.08692,1e-05,-0.16568,0.0,0.0,,,,month,2024-04-26,31000,2024-04-26,0.2273972602739726,0.0,0.5500866666666667,13093.919287853296,13488.075047478967,0.007,12953.253100000002,12953.246100000002,13023.666161656522,13023.659161656522
408,3.6,1.1,48.41,499.46,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.2795,0.801,93.9,0.832,0.0001,0.261,"[[0.801, 1.1]]","[[0.2795, 3.6], [0.045, 1.0], [0.04, 1.0], [0.035, 1.0], [0.03, 1.0], [0.025, 1.0]]",0.33247907,BTC-26APR24-32000-C,0.3324,43032.42,20963045638,1706969516788,48.30325,-33.50729,55.44898,1e-05,0.81718,0.0,0.0,,,,month,2024-04-26,32000,2024-04-26,0.2273972602739726,2.73935,0.62718,24960.4575663079,12897.008695537028,0.261,24910.87379822439,24910.612798224392,12025.937550742216,12025.676550742215
409,17.0,16.5,49.89,53.47,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.0085,0.011,62.9,0.56,0.0001,0.012,"[[0.011, 16.5], [0.012, 32.0], [0.0125, 66.0], [0.028, 1.0], [0.065, 25.0]]","[[0.0085, 17.0], [0.008, 16.5], [0.007, 49.0]]",0.06069054,BTC-26APR24-32000-P,0.0604,43032.42,20963045611,1706969516788,-24.23739,-33.50729,55.44898,1e-05,-0.18282,0.0,0.0,,,,month,2024-04-26,32000,2024-04-26,0.2273972602739726,0.5168,0.6304299999999999,12510.486014188653,12909.863748001208,0.012,12382.739022725636,12382.727022725636,12025.937550742216,12025.925550742215
410,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.0,0.0,0.0,0.8175,0.0001,,[],[],0.31761275,BTC-26APR24-33000-C,0.3175,43032.42,20933634519,1706969516787,48.02981,-35.45074,58.66506,1e-05,0.79956,0.0,0.0,,,,month,2024-04-26,33000,2024-04-26,0.2273972602739726,0.0,0.6162366666666667,11102.994525779315,12043.21664753939,0.012,10953.253100000002,10953.241100000001,11028.208939827906,11028.196939827905
411,25.0,0.0,40.44,0.0,SYN.BTC-26APR24,43953.2531,100.0,0.0,0.005,0.0,25.0,0.568,0.0001,0.5425,[],"[[0.005, 25.0]]",0.06858083,BTC-26APR24-33000-P,0.0683,43032.42,20962302785,1706969516787,-26.77773,-35.45074,58.66506,1e-05,-0.20044,586130.56,25.0,0.0,0.5425,0.5425,month,2024-04-26,33000,2024-04-26,0.2273972602739726,0.2022,0.6087383333333333,11104.298878123831,12010.588531146077,0.5425,10954.79719048374,10954.25469048374,11028.208939827906,11027.666439827906
412,35.7,35.7,41.01,56.68,SYN.BTC-26APR24,43953.2531,49.78,0.0,0.234,0.248,109.8,0.741,0.0001,0.2255,"[[0.248, 35.7]]","[[0.234, 35.7], [0.035, 1.0], [0.03, 3.0], [0.025, 2.0]]",0.24099586,BTC-26APR24-34000-C,0.2412,43032.42,20963045317,1706969516788,64.1792,-12.19685,40.54642,2e-05,0.88529,137730.62,14.3,-3.2189,0.2255,0.233,month,2024-04-26,34000,2024-04-26,0.2273972602739726,0.48845,0.610785,10695.150521231535,11234.25461328814,0.2255,10565.511706347952,10565.286206347952,10030.480328913603,10030.254828913603
413,47.7,15.6,48.44,51.15,SYN.BTC-26APR24,43952.9538,49.79,0.0,0.0135,0.016,120.3,0.5145,0.0001,0.0155,"[[0.016, 15.6], [0.0175, 96.0], [0.1, 12.5]]","[[0.0135, 47.7], [0.012, 15.0]]",0.01472055,BTC-26APR24-34000-P,0.0147,43032.6,20963044153,1706969518801,-12.89857,-12.20035,40.5532,2e-05,-0.11474,0.0,0.0,,,,month,2024-04-26,34000,2024-04-26,0.2273972602739726,0.49795,0.6132533333333333,10732.225542078551,11246.001685344527,0.0155,10603.478521869678,10603.463021869678,10030.181028913605,10030.165528913605
414,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43952.9538,49.68,0.0,0.0,0.0,0.0,0.722,0.0001,,[],[],0.22241308,BTC-26APR24-35000-C,0.2225,43032.6,20951468880,1706969518802,63.54199,-13.96859,46.53127,2e-05,0.86021,0.0,0.0,,,,month,2024-04-26,35000,2024-04-26,0.2273972602739726,0.0,0.598735,9111.77046370534,10414.84056106367,0.0155,8952.953800000003,8952.938300000003,9032.452417999295,9032.436917999295
415,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43953.1338,49.68,0.0,0.0,0.0,0.0,0.5185,0.0001,,[],[],0.01889438,BTC-26APR24-35000-P,0.0188,43032.22,20951468902,1706969519808,-15.79895,-13.96838,46.53059,2e-05,-0.13979,0.0,0.0,,,,month,2024-04-26,35000,2024-04-26,0.2273972602739726,0.0,0.5838783333333333,9111.95046370534,10337.003589404234,0.0155,8953.133800000003,8953.118300000004,9032.632417999295,9032.616917999296
416,13.3,1.1,45.67,499.14,SYN.BTC-26APR24,43953.1338,48.22,0.0,0.2,0.788,117.9,0.7025,0.0001,0.203,"[[0.788, 1.1]]","[[0.2, 13.3], [0.16, 12.5], [0.1, 2.0], [0.035, 1.0], [0.03, 3.0], [0.025, 1.0]]",0.20275263,BTC-26APR24-36000-C,0.2029,43032.22,20963045134,1706969519808,63.22469,-14.99058,51.44026,2e-05,0.83748,0.0,0.0,,,,month,2024-04-26,36000,2024-04-26,0.2273972602739726,2.7240499999999996,0.6599216666666666,23572.164556813812,10047.83987786412,0.203,23521.423080390454,23521.220080390452,8034.903807084993,8034.700807084992
417,1.0,6.0,47.38,49.09,SYN.BTC-26APR24,43952.2169,48.23,0.0,0.021,0.023,249.0,0.5215,0.0001,0.023,"[[0.023, 6.0], [0.0235, 15.0], [0.025, 86.0]]","[[0.021, 1.0], [0.0205, 14.3], [0.0195, 6.0], [0.019, 43.0]]",0.02199054,BTC-26APR24-36000-P,0.022,43032.08,20963044854,1706969520815,-18.38646,-14.99236,51.44489,2e-05,-0.16255,0.0,0.0,,,,month,2024-04-26,36000,2024-04-26,0.2273972602739726,0.48235,0.6612949999999999,9049.834866940892,10055.417276802065,0.023,8922.886093001278,8922.863093001279,8033.986907084989,8033.963907084989
418,3.6,1.1,24.53,499.19,SYN.BTC-26APR24,43952.2169,47.23,0.0,0.1615,0.785,122.1,0.684,0.0001,0.1705,"[[0.785, 1.1]]","[[0.1615, 3.6], [0.045, 3.0], [0.035, 2.0], [0.03, 1.0]]",0.18425906,BTC-26APR24-37000-C,0.1844,43032.08,20963045014,1706969520815,62.33873,-16.20182,56.77229,3e-05,0.81008,0.0,0.0,,,,month,2024-04-26,37000,2024-04-26,0.2273972602739726,2.6186000000000003,0.7332933333333334,22612.692114130597,9858.077265792086,0.1705,22559.98008312061,22559.80958312061,7036.258296170679,7036.087796170679
419,14.0,12.0,46.26,48.2,SYN.BTC-26APR24,43952.2169,47.23,0.0,0.025,0.0275,219.1,0.526,0.0001,0.0285,"[[0.0275, 12.0], [0.028, 14.0], [0.03, 41.0]]","[[0.025, 14.0], [0.0245, 25.5]]",0.02625357,BTC-26APR24-37000-P,0.0262,43032.08,20963042322,1706969520816,-21.53639,-16.20182,56.77229,3e-05,-0.18992,0.0,0.0,,,,month,2024-04-26,37000,2024-04-26,0.2273972602739726,0.47230000000000005,0.7340983333333333,8234.919778099073,9863.418589926361,0.0285,8109.671067984345,8109.642567984345,7036.258296170679,7036.229796170679
420,3.6,1.1,25.19,499.17,SYN.BTC-26APR24,43952.0769,46.67,0.0,0.1415,0.782,117.1,0.667,0.0001,0.1685,"[[0.782, 1.1]]","[[0.1415, 3.6]]",0.16725863,BTC-26APR24-38000-C,0.1672,43032.21,20963043489,1706969521823,60.87543,-17.55946,62.26028,3e-05,0.77815,0.0,0.0,,,,month,2024-04-26,38000,2024-04-26,0.2273972602739726,2.6218,0.8055483333333334,22323.45369626721,9752.648421124948,0.1685,22270.671565176857,22270.503065176857,6038.389685256378,6038.221185256378
421,25.7,6.0,45.79,47.56,SYN.BTC-26APR24,43952.0769,46.67,0.0,0.0305,0.033,197.3,0.5315,0.0001,0.0335,"[[0.033, 6.0], [0.0335, 19.0], [0.035, 12.0], [0.0355, 26.0]]","[[0.0305, 25.7], [0.03, 12.0]]",0.03200975,BTC-26APR24-38000-P,0.0317,43032.21,20963045511,1706969521823,-25.26658,-17.55946,62.26028,3e-05,-0.22185,0.0,0.0,,,,month,2024-04-26,38000,2024-04-26,0.2273972602739726,0.46675,0.8057683333333333,7474.125200820436,9754.200728269421,0.0335,7351.741568313726,7351.7080683137265,6038.389685256378,6038.356185256378
422,2.1,1.2,45.33,499.09,SYN.BTC-26APR24,43952.0769,46.42,0.0,0.1495,0.779,13.3,0.651,0.0001,0.1525,"[[0.779, 1.2]]","[[0.1495, 2.1]]",0.1516379,BTC-26APR24-39000-C,0.1512,43032.21,20963039304,1706969521822,58.92834,-18.94071,67.52545,3e-05,0.7426,0.0,0.0,,,,month,2024-04-26,39000,2024-04-26,0.2273972602739726,2.7220999999999997,0.8791483333333333,22662.114406192923,9730.213475981145,0.1525,22610.90339577704,22610.75089577704,5040.661074342068,5040.508574342068
423,21.9,6.0,45.77,47.07,SYN.BTC-26APR24,43952.0769,46.42,0.0,0.0375,0.0395,150.9,0.538,0.0001,0.0395,"[[0.0395, 6.0], [0.04, 6.0], [0.0405, 18.0], [0.042, 24.0]]","[[0.0375, 21.9], [0.035, 70.0], [0.01, 1.0]]",0.03914563,BTC-26APR24-39000-P,0.0385,43032.21,20963045744,1706969521822,-29.48056,-18.94071,67.52545,3e-05,-0.2574,0.0,0.0,,,,month,2024-04-26,39000,2024-04-26,0.2273972602739726,0.4642,0.804655,6767.355183001178,9183.305004434838,0.0395,6648.8074855015075,6648.767985501508,5040.661074342068,5040.621574342068
424,17.9,24.9,44.91,48.85,SYN.BTC-26APR24,43952.0769,46.07,0.0,0.134,0.1405,179.1,0.6355,0.0001,0.126,"[[0.1405, 24.9], [0.142, 8.0]]","[[0.134, 17.9], [0.131, 16.0]]",0.13700242,BTC-26APR24-40000-C,0.1359,43032.21,20963045986,1706969521822,56.71499,-20.09677,72.18828,4e-05,0.70513,0.0,0.0,,,,month,2024-04-26,40000,2024-04-26,0.2273972602739726,0.46879999999999994,0.80082,6150.724238977022,8617.579539771297,0.126,6037.200420642719,6037.074420642719,4042.9324634277655,4042.8064634277653
425,23.0,12.0,45.16,46.99,SYN.BTC-26APR24,43951.7077,46.07,0.0,0.0445,0.0475,220.8,0.5455,0.0001,0.046,"[[0.0475, 12.0], [0.05, 46.0], [0.051, 11.0]]","[[0.0445, 23.0], [0.0425, 34.0]]",0.04726676,BTC-26APR24-40000-P,0.046,43032.72,20963043622,1706969523837,-33.96279,-20.09785,72.18961,4e-05,-0.29488,3972.34,2.0,0.0,0.046,0.046,month,2024-04-26,40000,2024-04-26,0.2273972602739726,0.46075000000000005,0.7473266666666666,6092.806362610147,8213.527184947656,0.046,5978.635300925631,5978.589300925631,4042.5632634277645,4042.5172634277646
426,17.7,17.7,43.66,48.85,SYN.BTC-26APR24,43951.7077,46.18,0.0,0.118,0.127,179.9,0.622,0.0001,0.1245,"[[0.127, 17.7], [0.128, 16.0]]","[[0.118, 17.7], [0.117, 26.0]]",0.12224791,BTC-26APR24-41000-C,0.1224,43032.72,20963044056,1706969523836,54.0637,-21.2768,76.23871,4e-05,0.66498,0.0,0.0,,,,month,2024-04-26,41000,2024-04-26,0.2273972602739726,0.46254999999999996,0.7410866666666667,5497.767504051713,7641.914585998198,0.1245,5388.897380020782,5388.772880020782,3044.834652513455,3044.710152513455
427,33.3,17.0,45.2,47.22,SYN.BTC-26APR24,43951.7077,46.18,0.0,0.0535,0.057,161.5,0.555,0.0001,0.059,"[[0.057, 17.0], [0.0585, 20.0], [0.059, 21.0]]","[[0.0535, 33.3], [0.0505, 31.0]]",0.05526886,BTC-26APR24-41000-P,0.0552,43032.72,20963045742,1706969523836,-38.879,-21.2768,76.23871,4e-05,-0.33502,0.0,0.0,,,,month,2024-04-26,41000,2024-04-26,0.2273972602739726,0.4621,0.6732583333333333,5494.361386148739,7115.984125258747,0.059,5385.460497359225,5385.401497359225,3044.834652513455,3044.7756525134546
428,17.7,8.0,43.62,48.33,SYN.BTC-26APR24,43952.2177,45.93,0.0,0.105,0.1135,102.5,0.609,0.0001,0.112,"[[0.1135, 8.0], [0.114, 17.7], [0.138, 20.0]]","[[0.105, 17.7], [0.1045, 8.0], [0.04, 2.0]]",0.10924429,BTC-26APR24-42000-C,0.1092,43033.67,20963044492,1706969524843,51.33826,-22.03278,79.39082,4e-05,0.62442,0.0,0.0,,,,month,2024-04-26,42000,2024-04-26,0.2273972602739726,0.45974999999999994,0.6885833333333333,4910.824724033202,6727.558880404431,0.112,4807.341037728904,4807.229037728904,2047.6160415991544,2047.5040415991543
429,25.7,6.0,45.24,46.62,SYN.BTC-26APR24,43952.2177,45.93,0.0,0.0635,0.066,178.2,0.5645,0.0001,0.0705,"[[0.066, 6.0], [0.067, 15.7], [0.0695, 58.0]]","[[0.0635, 25.7], [0.0615, 20.0], [0.061, 9.0], [0.0395, 1.0]]",0.06502184,BTC-26APR24-42000-P,0.0647,43033.67,20963044266,1706969524843,-43.87133,-22.03278,79.39082,4e-05,-0.37558,18032.29,6.0,0.0,0.0705,0.0705,month,2024-04-26,42000,2024-04-26,0.2273972602739726,0.4593,0.7038933333333333,4907.270549124838,6849.317371900139,0.0705,4803.7626388739045,4803.692138873905,2047.6160415991544,2047.5455415991544
430,26.7,9.0,43.57,48.14,SYN.BTC-26APR24,43952.2177,45.94,0.0,0.093,0.1015,157.3,0.597,0.0001,0.0994,"[[0.1015, 9.0], [0.1025, 35.7]]","[[0.093, 26.7], [0.07, 2.0], [0.06, 31.0], [0.03, 1.0]]",0.09789036,BTC-26APR24-43000-C,0.0974,43033.67,20963042155,1706969524843,48.3795,-22.67296,81.67248,4e-05,0.58297,107225.96,25.0,0.0,0.0994,0.0994,month,2024-04-26,43000,2024-04-26,0.2273972602739726,0.45855,0.7191783333333334,4377.743219926699,6497.008329575114,0.0994,4280.089003667894,4279.989603667894,1049.887430684852,1049.788030684852
431,14.2,16.0,45.01,46.89,SYN.BTC-26APR24,43952.64,45.94,0.0,0.074,0.0775,182.3,0.5755,0.0001,0.078,"[[0.0775, 16.0], [0.078, 15.2], [0.0815, 16.0]]","[[0.074, 14.2], [0.0725, 8.0], [0.072, 19.0], [0.07, 8.0]]",0.07642452,BTC-26APR24-43000-P,0.0757,43033.73,20963045550,1706969525850,-49.09553,-22.67369,81.67251,4e-05,-0.41701,7705.38,2.3,-1.8868,0.076,0.0795,month,2024-04-26,43000,2024-04-26,0.2273972602739726,0.4595,0.734495,4385.7283819890545,6621.402877107081,0.078,4288.106175982735,4288.028175982735,1050.3097306848504,1050.2317306848504
432,8.9,18.0,45.36,47.48,SYN.BTC-26APR24,43952.64,45.84,0.0,0.0855,0.0895,93.1,0.586,0.0001,0.0915,"[[0.0895, 18.0], [0.0905, 9.0], [0.092, 9.0]]","[[0.0855, 8.9], [0.083, 27.0], [0.05, 10.0], [0.036, 2.0]]",0.08673686,BTC-26APR24-44000-C,0.0864,43033.73,20963044804,1706969525850,45.34272,-23.0014,83.03348,4e-05,0.54149,35218.92,8.9,0.0,0.0915,0.0915,month,2024-04-26,44000,2024-04-26,0.2273972602739726,0.4642,0.7499683333333333,3943.439279846476,6303.28206344731,0.0915,3851.9816832510332,3851.8901832510332,52.58111981089314,52.48961981089314
433,8.9,9.0,45.05,46.64,SYN.BTC-26APR24,43952.64,45.84,0.0,0.086,0.089,132.3,0.587,0.0001,0.1735,"[[0.089, 9.0], [0.0895, 10.0], [0.09, 9.7], [0.0925, 36.0], [0.094, 8.0]]","[[0.086, 8.9], [0.0855, 18.0], [0.0845, 8.0]]",0.08802763,BTC-26APR24-44000-P,0.0875,43033.73,20963044602,1706969525850,-54.40066,-23.0014,83.03348,4e-05,-0.45851,0.0,0.0,,,,month,2024-04-26,44000,2024-04-26,0.2273972602739726,0.45844999999999997,0.7554616666666667,3895.739049617023,6348.40063081932,0.1735,3804.167481970977,3803.993981970977,52.58111981089314,52.407619810893145
434,26.9,17.9,45.82,47.67,SYN.BTC-26APR24,43952.7,46.75,0.0,0.0765,0.08,133.9,0.578,0.0001,0.0785,"[[0.08, 17.9], [0.0805, 9.0]]","[[0.0765, 26.9], [0.0735, 54.0]]",0.07872861,BTC-26APR24-45000-C,0.0783,43034.04,20963045634,1706969526858,42.23939,-23.58535,83.48429,4e-05,0.5022,0.0,0.0,,,,month,2024-04-26,45000,2024-04-26,0.2273972602739726,0.46745000000000003,0.7545,3530.636809781401,5922.313313140763,0.0785,3445.2751189172377,3445.1966189172376,0.0,0.0785
435,8.9,8.9,45.13,47.23,SYN.BTC-26APR24,43952.7,46.75,0.0,0.099,0.103,151.2,0.602,0.0001,0.102,"[[0.103, 8.9], [0.1055, 18.0], [0.1125, 1.0]]","[[0.099, 8.9], [0.097, 18.0], [0.046, 1.0]]",0.10277599,BTC-26APR24-45000-P,0.1021,43034.04,20963045552,1706969526857,-59.77089,-23.58535,83.48429,4e-05,-0.4978,10992.84,2.5,0.0,0.102,0.102,month,2024-04-26,45000,2024-04-26,0.2273972602739726,0.4618,0.7520033333333332,3483.408694232654,5901.604134384965,0.102,3398.0326951384013,3397.9306951384015,0.0,0.102
436,8.9,8.9,45.81,47.93,SYN.BTC-26APR24,43952.4592,46.87,0.0,0.0675,0.0715,106.8,0.5695,0.0001,0.0685,"[[0.0715, 8.9], [0.072, 20.0], [0.0735, 10.0]]","[[0.0675, 8.9], [0.065, 56.0], [0.064, 1.0], [0.02, 1.0]]",0.06947976,BTC-26APR24-46000-C,0.0695,43035.41,20963045224,1706969527865,39.22379,-23.54681,83.12921,4e-05,0.46318,78249.22,25.4,-7.4324,0.0685,0.074,month,2024-04-26,46000,2024-04-26,0.2273972602739726,0.46870000000000006,0.7676266666666667,3139.9636858069643,5637.333926226613,0.0685,3060.631931775406,3060.563431775406,0.0,0.0685
437,35.7,18.0,44.18,48.68,SYN.BTC-26APR24,43952.4592,46.87,0.0,0.111,0.1195,90.0,0.616,0.0001,0.1175,"[[0.1195, 18.0], [0.12, 17.7]]","[[0.111, 35.7]]",0.11628375,BTC-26APR24-46000-P,0.1161,43035.41,20963044706,1706969527865,-65.05338,-23.54681,83.12921,4e-05,-0.53682,0.0,0.0,,,,month,2024-04-26,46000,2024-04-26,0.2273972602739726,0.4643,0.7831033333333333,3103.270885508402,5766.388356069598,0.1175,3024.0015186920864,3023.8840186920866,0.0,0.1175
438,6.0,47.1,46.15,47.75,SYN.BTC-26APR24,43952.4592,46.95,0.0,0.06,0.063,136.2,0.5615,0.0001,0.0605,"[[0.063, 47.1], [0.064, 10.0]]","[[0.06, 6.0], [0.0595, 9.1], [0.0585, 16.0], [0.0575, 29.0], [0.01, 1.0]]",0.06173094,BTC-26APR24-47000-C,0.0615,43035.41,20963046165,1706969527865,36.25621,-23.27119,82.02088,4e-05,0.42539,33327.11,12.8,-2.4194,0.0605,0.062,month,2024-04-26,47000,2024-04-26,0.2273972602739726,0.46950000000000003,0.7074416666666666,2782.524100258066,4762.997092799291,0.0605,2709.1323641080453,2709.0718641080452,0.0,0.0605
439,3.5,1.0,32.31,499.52,SYN.BTC-26APR24,43953.8292,46.95,0.0,0.104,0.827,1.0,0.6305,0.0001,0.1855,"[[0.827, 1.0]]","[[0.104, 3.5]]",0.13129154,BTC-26APR24-47000-P,0.1308,43035.66,20963043034,1706969528872,-70.28265,-23.2717,82.02537,4e-05,-0.57456,8051.48,1.0,0.0,0.1855,0.1855,month,2024-04-26,47000,2024-04-26,0.2273972602739726,2.6591499999999995,0.7788533333333334,20108.854395029233,5360.7736829436835,0.1855,20056.25216260169,20056.06666260169,0.0,0.1855
440,6.0,15.5,46.31,47.96,SYN.BTC-26APR24,43953.8292,47.14,0.0,0.053,0.056,127.4,0.5545,0.0001,0.054,"[[0.056, 15.5], [0.0585, 60.0]]","[[0.053, 6.0], [0.0525, 31.5], [0.0505, 11.0]]",0.05498224,BTC-26APR24-48000-C,0.0545,43035.66,20963043293,1706969528871,33.3978,-22.86903,80.27598,4e-05,0.3897,30028.14,12.8,-1.8182,0.054,0.055,month,2024-04-26,48000,2024-04-26,0.2273972602739726,0.47135000000000005,0.7945650000000001,2468.8604981653934,5142.531511642261,0.054,2401.2025281431324,2401.1485281431324,0.0,0.054
441,3.4,0.9,31.8,499.29,SYN.BTC-26APR24,43953.8292,47.14,0.0,0.1195,0.847,2.5,0.6465,0.0001,0.1545,"[[0.847, 0.9]]","[[0.1195, 3.4]]",0.14729945,BTC-26APR24-48000-P,0.1466,43035.66,20963045689,1706969528871,-75.41316,-22.86903,80.27598,4e-05,-0.6103,0.0,0.0,,,,month,2024-04-26,48000,2024-04-26,0.2273972602739726,2.65545,0.87634,19839.036533572158,5826.233051383309,0.1545,19786.395963449148,19786.241463449147,0.0,0.1545
442,48.0,16.0,46.64,48.33,SYN.BTC-26APR24,43953.4492,47.49,0.0,0.047,0.05,150.9,0.5485,0.0001,0.049,"[[0.05, 16.0], [0.052, 40.0], [0.087, 11.0]]","[[0.047, 48.0], [0.0465, 16.0]]",0.04848154,BTC-26APR24-49000-C,0.0485,43036.31,20963041621,1706969529878,30.6955,-22.3937,78.03168,4e-05,0.35657,36688.97,17.1,-5.7692,0.048,0.052,month,2024-04-26,49000,2024-04-26,0.2273972602739726,0.47485,0.8758866666666666,2199.480521289861,5491.444365604448,0.049,2137.248976812225,2137.199976812225,0.0,0.049
443,3.4,0.9,31.52,499.52,SYN.BTC-26APR24,43953.4492,47.49,0.0,0.1365,0.8675,122.7,0.663,0.0001,0.1885,"[[0.8675, 0.9]]","[[0.1365, 3.4]]",0.16355535,BTC-26APR24-49000-P,0.1633,43036.31,20963045741,1706969529879,-80.38235,-22.3937,78.03168,4e-05,-0.64343,0.0,0.0,,,,month,2024-04-26,49000,2024-04-26,0.2273972602739726,2.6552,0.9477949999999999,19598.354529522774,6092.540840078567,0.1885,19545.737537644804,19545.549037644803,0.0,0.1885
444,17.0,40.0,46.87,48.63,SYN.BTC-26APR24,43953.4492,47.75,0.0,0.0415,0.0445,140.6,0.543,0.0001,0.044,"[[0.0445, 40.0]]","[[0.0415, 17.0], [0.041, 16.5], [0.04, 12.0], [0.0395, 42.0], [0.03, 1.0], [0.0055, 1.0], [0.0001, 2.0]]",0.04398385,BTC-26APR24-50000-C,0.043,43036.31,20963045740,1706969529879,28.11737,-21.74048,75.33838,4e-05,0.3252,0.0,0.0,,,,month,2024-04-26,50000,2024-04-26,0.2273972602739726,0.4775,0.9637116666666666,1952.4732440346088,5910.885593827881,0.044,1895.422808516174,1895.3788085161739,0.0,0.044
445,0.0,0.8,0.0,499.24,SYN.BTC-26APR24,43954.2162,47.75,0.0,0.0,0.8875,95.5,0.6805,0.0001,0.1975,"[[0.8875, 0.8]]",[],0.18181427,BTC-26APR24-50000-P,0.1805,43037.44,20963046332,1706969531099,-85.22503,-21.74091,75.34173,4e-05,-0.67478,27676.46,3.3,0.0,0.1975,0.1975,month,2024-04-26,50000,2024-04-26,0.2273972602739726,2.4962,1.0469183333333334,18199.601934228573,6606.833931860356,0.1975,18144.813231892833,18144.615731892834,0.0,0.1975
446,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43954.2162,49.42,0.0,0.0,0.0,0.0,0.54,0.0001,,[],[],0.04049308,BTC-26APR24-51000-C,0.0404,43037.44,20951468824,1706969530886,26.21868,-21.84703,73.15065,3e-05,0.30357,0.0,0.0,,,,month,2024-04-26,51000,2024-04-26,0.2273972602739726,0.0,0.9561166666666667,0.0,5548.474505981432,0.1975,0.0,0.1975,0.0,0.1975
447,0.0,0.0,0.0,0.0,SYN.BTC-26APR24,43955.3462,49.42,0.0,0.0,0.0,0.0,0.7005,0.0001,,[],[],0.20108011,BTC-26APR24-51000-P,0.2007,43036.9,20936428550,1706969531892,-89.38916,-21.84882,73.15664,3e-05,-0.6964,0.0,0.0,,,,month,2024-04-26,51000,2024-04-26,0.2273972602739726,0.0,0.9400383333333334,0.0,5415.12838103395,0.1975,0.0,0.1975,0.0,0.1975
448,12.0,12.0,47.8,49.39,SYN.BTC-26APR24,43955.3462,49.42,0.0,0.033,0.0355,199.5,0.5355,0.0001,0.0345,"[[0.0355, 12.0], [0.036, 11.7], [0.0375, 37.0], [0.039, 6.0]]","[[0.033, 12.0], [0.0325, 18.0], [0.0315, 13.0], [0.0305, 24.0], [0.029, 5.0], [0.0275, 5.0], [0.005, 21.4], [0.0033, 1.0]]",0.03561141,BTC-26APR24-52000-C,0.0356,43036.9,20963045588,1706969531892,23.89794,-20.87018,69.87984,3e-05,0.27539,16708.99,11.4,0.0,0.034,0.0345,month,2024-04-26,52000,2024-04-26,0.2273972602739726,0.48595,0.86895,1558.3350148368263,4544.675902952895,0.0345,1510.4606642225517,1510.4261642225517,0.0,0.0345
